"tau_k","epsilon","seed","out_S1","alpha_S1","out_S2","alpha_S2","out_S3","alpha_S3","out_S4","alpha_S4","out_S5","alpha_S5","out_S6","alpha_S6","out_S7","alpha_S7","out_S8","alpha_S8","out_S9","alpha_S9","fwd_vs_myo_P","fwd_vs_myo_PG","fwd_vs_myo_PS","signal_myo","signal_fwd","seed_myo","seed_fwd","optimal_vs_naive"
0.1,0.4,27,83.8537545362297,NA,105.626691646431,0.5,104.405111205442,0.5,106.785475568623,0.5,115.622961206865,0.5,107.320577509978,0.5,107.278643447389,0.45,115.604198206612,0.5,107.667685950058,0.5,0.493167878766727,-0.0187630002528181,0.347108440080405,8.83748563824199,8.32555475922244,0.53510194135508,0.389042502668758,11.1990870011697
0.1,0.4,28,83.2653321851345,NA,106.678684115655,0.5,104.465556162108,0.5,108.024308013887,0.5,112.711764780728,0.5,106.980706522733,0.5,108.15981630634,0.45,112.836773232418,0.45,106.7523507733,0.5,0.135508292453508,0.125008451689652,-0.228355749433092,4.6874567668411,4.67695692607724,-1.04360149115404,-1.40746553304064,8.37121707030927
0.1,0.4,29,81.536997376275,NA,108.329349151163,0.5,108.177847539143,0.499999999999999,110.093254036269,0.5,120.218929352645,0.5,109.463074120512,0.5,109.721359719083,0.45,120.160973315775,0.5,111.188142059506,0.5,-0.371894317185678,-0.0579560368696974,1.72506793899392,10.1256753163765,10.4396135966925,-0.630179915756585,1.46678234042301,11.9831257766326
0.1,0.4,30,79.0113806792586,NA,101.382714159243,0.5,97.623877678008,0.5,103.547822926609,0.5,107.200802637267,0.5,103.68887976519,0.5,103.383343101968,0.45,107.330377541571,0.45,103.241144443453,0.5,-0.164479824641191,0.129574904303595,-0.447735321736815,3.65297971065819,3.94703443960297,0.141056838580994,-0.14219865851463,9.70649986356285
0.1,0.4,31,79.5604690629828,NA,102.157097948738,0.5,97.0078554513978,0.5,102.60045470217,0.5,106.21389589519,0.5,101.859903835953,0.5,103.181614309131,0.45,106.375939272999,0.45,102.415920616591,0.5,0.581159606961222,0.162043377808644,0.55601678063789,3.61344119302042,3.19432496386784,-0.740550866216239,-0.765693692539571,9.36808382160098
0.1,0.4,32,88.3604317744256,NA,115.815078769995,0.5,110.22460038938,0.5,117.610514980994,0.5,124.051600866713,0.5,117.241676932031,0.5,117.381718297214,0.45,123.828222957725,0.5,116.858442895772,0.5,-0.228796683779734,-0.223377908987587,-0.383234036258415,6.44108588571937,6.44650466051152,-0.3688380489629,-0.52327540144158,13.6036225683452
0.1,0.4,33,87.4573378425784,NA,110.545147666951,0.5,108.83542205374,0.5,111.283324247257,0.5,115.72851382749,0.5,111.159843514214,0.5,110.797278620279,0.45,116.011150830753,0.45,109.708274088916,0.5,-0.486045626977329,0.282637003262892,-1.45156942529802,4.44518958023333,5.21387221047355,-0.12348073304284,-1.08900453136353,7.17572877701279
0.1,0.4,34,87.0341257874078,NA,113.052350255035,0.5,111.122045056367,0.5,113.433243889894,0.5,133.373931802295,0.5,115.668218810219,0.5,114.486798619345,0.45,132.500067127129,0.65,114.718065780979,0.4,1.05355472945158,-0.87386467516626,-0.950153029239615,19.9406879124014,18.0132685077835,2.23497492032516,0.231267161633966,21.3780220707612
0.1,0.4,35,90.9743215335107,NA,116.572186095135,0.5,114.14849247393,0.5,117.856778307651,0.5,140.202753698766,0.5,118.796052853875,0.5,121.936026262319,0.45,138.04116214873,0.6,118.577706021526,0.5,4.07924795466805,-2.16159155003589,-0.2183468323488,22.3459753911148,16.1051358864109,0.939274546223473,-3.35832024079338,23.8926696748007
0.1,0.4,36,88.7369831411652,NA,110.126671593859,0.5,108.216398710837,0.5,112.154826606166,0.5,114.375171808962,0.5,110.984524143391,0.5,112.632776125309,0.45,114.708968427293,0.45,111.075687482455,0.5,0.477949519143067,0.333796618330325,0.0911633390646642,2.22034520279594,2.0761923019832,-1.17030246277567,-1.55708864285407,6.4925697164556
0.1,0.4,37,84.0844496872529,NA,107.337304833711,0.5,102.729519566796,0.5,106.316328251286,0.5,110.81593208294,0.5,107.463875857974,0.5,107.591992321067,0.45,111.009841757862,0.45,106.718543232765,0.5,1.27566406978116,0.193909674921201,-0.745332625208832,4.49960383165441,3.41784943679446,1.14754760668809,-0.873449088301896,8.28032219106559
0.1,0.4,38,84.9751390138024,NA,105.623799166012,0.5,101.51667534951,0.5,106.984392535537,0.5,109.561884616817,0.5,106.30236860713,0.5,106.746299854588,0.45,109.357862553937,0.45,106.823093313268,0.5,-0.238092680948839,-0.20402206287983,0.520724706138495,2.57749208128052,2.61156269934953,-0.682023928406778,0.0767934586805552,7.84118720442761
0.1,0.4,39,79.7394309247993,NA,101.298873259509,0.5,98.5804302616752,0.5,102.191689683044,0.5,106.138908689933,0.5,100.985076864363,0.5,101.814040263925,0.45,106.082336531819,0.5,101.01448719278,0.5,-0.37764941911945,-0.0565721581135961,0.0294103284167306,3.94721900688857,4.26829626789443,-1.20661281868074,-0.799553071144558,7.50190627014381
0.1,0.4,40,85.5857070255288,NA,107.823506530512,0.5,104.754189645779,0.5,108.748339141328,0.5,114.767490819233,0.5,108.38250800013,0.5,108.416652808556,0.45,114.820080415965,0.45,108.560174956759,0.5,-0.331686332772207,0.052589596732048,0.177666956629409,6.01915167790476,6.40342760740901,-0.365831141198555,0.143522148203061,10.0658907701862
0.1,0.4,41,88.839693879905,NA,118.164287319212,0.5,117.938572614128,0.5,118.679855399409,0.5,130.210141482771,0.5,117.512744777389,0.5,116.747345157786,0.45,129.842767990796,0.55,119.338996296394,0.5,-1.93251024162329,-0.367373491974632,1.82625151900497,11.5302860833613,13.09542283301,-1.16711062201992,2.59165113860834,11.9041953766682
0.1,0.4,42,88.529987696364,NA,118.380607432857,0.5,115.734060424249,0.5,121.0165591649,0.5,128.741470887225,0.5,120.286285612317,0.5,120.347740969262,0.45,128.271841584326,0.55,119.905038557663,0.5,-0.668818195637385,-0.469629302899648,-0.381247054654182,7.72491172232577,7.92410061506351,-0.730273552582389,-0.442702411599186,12.5377811600762
0.1,0.4,43,84.3741328810526,NA,106.913381309927,0.5,105.071254829493,0.5,107.683621195201,0.5,111.792018810682,0.5,106.945483257541,0.5,108.152480173949,0.45,111.746853410483,0.45,107.263697140369,0.5,0.468858978747647,-0.0451654001988686,0.318213882828033,4.10839761548058,3.59437323653407,-0.738137937659829,-0.888783033579443,6.67559858098956
0.1,0.4,44,85.9780486272438,NA,106.068037154024,0.5,102.228085932223,0.5,108.089568863729,0.5,123.383385021438,0.5,107.138272916185,0.5,107.823306280474,0.45,122.908475714323,0.55,108.531881746549,0.5,-0.26626258325426,-0.474909307115212,1.39360883036402,15.2938161577093,15.0851694338483,-0.951295947543485,0.708575466074791,20.6803897820998
0.1,0.4,45,89.864105953441,NA,110.733287578328,0.5,106.668905951033,0.5,112.782794940693,0.5,154.271857763133,0.5,110.847086558621,0.5,112.699273378889,0.45,140.577733599359,0.65,112.087704111534,0.5,-0.0835215618041332,-13.6941241637735,1.24061755291255,41.4890628224398,27.8784602204704,-1.93570838207197,-0.611569267355279,33.9088276483261
0.1,0.4,46,85.4145833415256,NA,109.744181978041,0.5,107.167033356018,0.5,111.671546084583,0.5,119.354534419113,0.5,111.171650658084,0.5,110.893540320949,0.45,119.321259226988,0.5,111.393217659882,0.5,-0.778005763633757,-0.0332751921244494,0.221567001797766,7.68298833452933,8.42771890603863,-0.499895426499293,0.49967733893223,12.1542258709701
0.1,0.4,47,81.1892117137457,NA,106.56683993548,0.5,104.810359163461,0.5,107.645106856803,0.5,115.316364309996,0.5,106.886457331295,0.5,108.215012150347,0.45,115.210772297417,0.5,106.245346743156,0.5,0.56990529354394,-0.105592012578725,-0.641110588139398,7.67125745319323,6.99576014707057,-0.758649525507494,-1.96966540719083,10.4004131339568
0.1,0.4,48,86.5080650286883,NA,110.814730010202,0.5,107.288014228784,0.5,111.232595924908,0.5,121.15075469023,0.5,110.495778157325,0.5,112.554456827356,0.45,121.114222958362,0.5,111.46252032653,0.5,1.3218609024479,-0.0365317318675125,0.966742169204764,9.91815876532124,8.55976613100583,-0.736817767583162,-1.09193650082629,13.8262087295777
0.1,0.4,49,85.4813286992015,NA,109.52480767664,0.5,106.391918464698,0.5,112.550118296322,0.5,121.185518629676,0.5,111.021831125017,0.5,113.139020006867,0.45,121.44647618733,0.5,111.685210881253,0.5,0.588901710545358,0.26095755765391,0.663379756235827,8.63540033335441,8.30745618046296,-1.52828717130487,-1.4538091256144,15.0545577226317
0.1,0.4,50,80.8567388007878,NA,101.729166971134,0.5,97.0729694814537,0.5,102.973649735273,0.5,105.556166914811,0.5,103.088000262095,0.5,102.998742826383,0.45,105.592784582392,0.45,103.009198428043,0.5,0.0250930911096106,0.0366176675807992,-0.0788018340523564,2.58251717953776,2.59404175600895,0.114350526821809,0.0104556016598423,8.51981510093795
1,0.4,1,84.0812033176961,NA,108.738200383692,0.5,106.027843141543,0.5,109.737332742471,0.5,113.774972672756,0.5,109.099626087866,0.5,109.424957054336,0.45,113.595986638701,0.5,109.388631625814,0.4,-0.312375688135319,-0.178986034055185,0.289005537948043,4.03763993028514,4.17102958436527,-0.637706654605154,-0.036325428521792,7.56814349715854
1,0.4,2,89.8205690934302,NA,115.189709357578,0.5,112.923976579115,0.5,115.349859232918,0.5,121.506737120265,0.5,116.153609194348,0.5,116.608058512273,0.45,121.537879796383,0.5,116.180273437715,0.5,1.25819927935535,0.0311426761184066,0.0266642433672075,6.15687788734691,4.92982128410996,0.803749961430512,-0.427785074557633,8.61390321726759
1,0.4,3,81.1587860555926,NA,101.886854633085,0.5,95.7205013083778,0.5,102.916477015661,0.5,103.877872219664,0.5,101.92307835962,0.5,103.046503647669,0.45,103.984630007622,0.45,101.682217436425,0.5,0.130026632008068,0.106757787957918,-0.240860923195328,0.961395204002642,0.938126359952491,-0.99339865604118,-1.36428621124458,8.26412869924384
1,0.4,4,92.8430195402,NA,119.625988578706,0.5,119.87041747088,0.5,119.126998339969,0.5,131.003220609191,0.5,120.219209753001,0.5,119.04847337226,0.45,130.911189244081,0.5,119.62324924337,0.5,-0.0785249677087023,-0.0920313651099036,-0.595960509630729,11.8762222692215,11.8627158718203,1.09221141303213,0.574775871110106,11.0407717732002
1,0.4,5,88.7041135393562,NA,110.928470386738,0.5,108.876718051309,0.5,112.630808820551,0.5,116.912540146872,0.5,113.018118734898,0.5,112.208580896129,0.45,116.788724056602,0.5,112.201044789445,0.5,-0.422227924421847,-0.123816090270012,-0.817073945453544,4.28173132632105,4.58014316047289,0.387309914347696,-0.00753610668400029,7.91200600529275
1,0.4,6,97.88236553037,NA,125.199599682909,0.5,125.683288946757,0.5,127.793705063129,0.5,133.723307024577,0.5,126.274239016968,0.5,126.2443110627,0.45,133.740426102967,0.5,126.600892882581,0.5,-1.54939400042959,0.0171190783894701,0.326653865612656,5.92960196144803,7.49611504026709,-1.519466046161,0.356581819881242,8.05713715620939
1,0.4,7,86.0186323436976,NA,114.212123147294,0.5,113.203134432568,0.5,117.065752171372,0.5,132.707175578409,0.5,116.227735260135,0.5,116.93363383024,0.45,131.378734695883,0.6,117.491923247727,0.5,-0.132118341131743,-1.32844088252546,1.2641879875921,15.6414234070367,14.445100865643,-0.838016911236764,0.558289417487075,18.1756002633154
1,0.4,8,82.4558292688787,NA,107.316931810719,0.5,105.806690194171,0.5,107.618338853762,0.5,113.010151642613,0.5,106.483537275938,0.5,107.316825652149,0.45,112.820563644919,0.5,107.029557918841,0.5,-0.30151320161319,-0.18958799769436,0.546020642902775,5.39181278885127,5.5037379927701,-1.13480157782359,-0.28726773330763,7.01387345074758
1,0.4,9,83.4496976828367,NA,110.412934952637,0.5,107.236177792057,0.5,113.638155186876,0.5,122.605169918636,0.5,111.835208340414,0.5,113.712047070986,0.45,122.395455530875,0.5,114.156330523625,0.5,0.0738918841101821,-0.209714387760812,2.32112218321069,8.9670147317605,8.68340845988951,-1.80294684646161,0.444283452638899,15.1592777388187
1,0.4,10,75.1566348224014,NA,98.6344050719202,0.5,95.3671017370569,0.5,99.0121007890956,0.5,100.560028446298,0.5,98.8380898767211,0.5,98.5401975733961,0.45,100.69594721968,0.45,99.3130273356453,0.4,-0.471903215699427,0.135918773382045,0.474937458924202,1.54792765720234,2.15574964628381,-0.17401091237447,0.77282976224916,5.328845482623
1,0.4,11,73.1946339689589,NA,95.5396906285854,0.5,90.2651590891734,0.5,95.2246849552561,0.5,96.1784531431838,0.5,94.8043118781679,0.5,95.0202668469267,0.45,96.4745148542217,0.45,94.6864686408036,0.4,-0.204418108329364,0.296061711037879,-0.117843237364298,0.953768187927722,1.45424800729496,-0.4203730770882,-0.333798206123134,6.20935576504827
1,0.4,12,80.4573164028082,NA,103.602075581286,0.5,100.329958309023,0.5,104.820924878752,0.5,108.044584339607,0.5,104.40944211755,0.5,104.672936844201,0.45,108.19023325004,0.5,104.765353723081,0.5,-0.147988034551318,0.14564891043355,0.355911605530622,3.22365946085453,3.5172964058394,-0.411482761202009,0.0924168788799307,7.8602749410169
1,0.4,13,84.248723706207,NA,108.113977221369,0.5,105.017919129597,0.5,109.252013339008,0.5,112.183821928092,0.5,108.690580002191,0.5,109.820026583825,0.45,111.998767384767,0.5,109.277471722787,0.5,0.568013244816939,-0.185054543324952,0.586891720596782,2.93180858908367,2.17874080094178,-0.561433336817771,-0.542554861037928,6.98084825516976
1,0.4,14,85.349680600568,NA,112.142878134599,0.5,107.913081955061,0.5,111.857091180678,0.5,116.875482376865,0.5,112.242623780507,0.5,112.378666770348,0.45,116.969003852301,0.5,111.856938754178,0.5,0.52157558967032,0.093521475436404,-0.385685026328318,5.01839119618688,4.59033708195297,0.385532599829006,-0.521728016169632,9.05592189724017
1,0.4,15,98.4108470871269,NA,120.13695660343,0.5,116.955500522771,0.5,120.840212984527,0.5,125.401561733455,0.5,120.742839548839,0.5,120.341970822392,0.45,125.232237430959,0.5,120.319283026084,0.4,-0.498242162134986,-0.169324302495426,-0.42355652275468,4.56134874892794,4.8902666085675,-0.0973734356877145,-0.0226877963074088,8.27673690818848
1,0.4,16,89.5004159315506,NA,113.532735108559,0.5,108.910670424132,0.5,113.9807798147,0.5,118.706696039495,0.5,113.524975830508,0.5,113.469184095927,0.45,118.306989062364,0.45,114.082761277987,0.5,-0.51159571877227,-0.399706977130847,0.557785447479645,4.72591622479511,4.83780496643654,-0.455803984192045,0.61357718205987,9.39631863823236
1,0.4,17,82.6229108805348,NA,109.20040405434,0.5,104.325698034229,0.5,109.754266638165,0.5,113.306536022654,0.5,109.662811131478,0.5,109.606887840851,0.45,113.481555346759,0.45,109.034025681804,0.5,-0.147378797313763,0.175019324105264,-0.628785449673558,3.55226938448894,3.87466750590796,-0.0914555066872396,-0.572862159047034,9.15585731253073
1,0.4,18,82.533724462504,NA,105.312644026852,0.5,103.483834392225,0.5,107.072939370181,0.5,113.004332447816,0.5,106.809268539745,0.5,106.648463740755,0.45,113.065353560551,0.5,108.246148378534,0.5,-0.42447562942634,0.0610211127354034,1.43687983878827,5.9313930776344,6.41688981979614,-0.26367083043607,1.59768463777854,9.58151916832591
1,0.4,19,94.2616411954613,NA,116.22038367083,0.5,112.807546922651,0.5,117.264076149972,0.5,118.733171577148,0.5,117.03003970956,0.5,118.204826248531,0.45,118.493633487083,0.45,117.590755660579,0.5,0.940750098558965,-0.239538090064656,0.560715951019105,1.46909542717569,0.288807238552067,-0.23403644041224,-0.614070587952099,5.68608656443195
1,0.4,20,80.7741269739024,NA,105.16400604117,0.5,102.797186801679,0.5,106.779506359398,0.5,114.72288749078,0.5,106.705857733965,0.5,107.028501705057,0.45,114.627402421859,0.5,105.135628224075,0.5,0.248995345659836,-0.095485068921846,-1.57022950988983,7.94338113138278,7.5989007168011,-0.0736486254325399,-1.8928734809822,11.8302156201793
1,0.4,21,93.4974728559607,NA,117.189477356256,0.5,114.7412466869,0.5,120.023421660183,0.5,126.209055223904,0.5,119.105234578671,0.5,118.660798972877,0.45,125.795835165579,0.5,119.572910887967,0.5,-1.36262268730601,-0.413220058324157,0.467676309296138,6.18563356372051,7.13503619270237,-0.918187081511846,0.912111915090307,11.054588478679
1,0.4,22,82.8218926527541,NA,107.269916646462,0.5,109.058747357589,0.5,109.796327188287,0.5,123.160867634686,0.5,109.182181905081,0.5,109.650008219832,0.45,122.460917040727,0.55,108.325178100484,0.5,-0.146318968454224,-0.699950593958306,-0.857003804596957,13.3645404463992,12.8109088208951,-0.614145283205602,-1.32483011934833,13.4021696831385
1,0.4,23,93.9945367866301,NA,119.605063535032,0.5,119.272512531614,0.5,120.993542077363,0.5,129.532025335972,0.5,120.947836692827,0.5,120.142475014655,0.45,128.763775538263,0.55,121.114881170053,0.4,-0.851067062707529,-0.768249797709501,0.167044477225957,8.53848325860946,8.62130052360749,-0.0457053845354807,0.972406155398005,9.49126300664854
1,0.4,24,83.1826182416355,NA,104.594238403256,0.5,100.991190981183,0.5,105.677522263657,0.5,108.237845038829,0.5,105.75442569908,0.5,105.843790279795,0.45,108.353762762792,0.5,104.811449101846,0.5,0.166268016138147,0.115917723963364,-0.942976597233738,2.56032277517161,2.50997248299683,0.07690343542275,-1.03234117794914,7.36257178160928
1,0.4,25,78.1434259381901,NA,102.563685436741,0.5,99.105565549837,0.5,103.204154232318,0.5,111.461588402941,0.5,102.100084161746,0.5,102.83656102463,0.45,111.396020946219,0.5,101.289235883643,0.4,-0.367593207687534,-0.0655674567215954,-0.810848278102824,8.25743417062299,8.55945992158892,-1.10407007057154,-1.54732514098683,12.2904553963822
1,0.4,26,92.4304569875215,NA,118.134101900894,0.5,119.206670892732,0.499999999999999,120.228561509919,0.5,133.676847851086,0.5,120.277592703358,0.5,119.719450412082,0.45,133.214561006088,0.55,119.186285634184,0.5,-0.509111097837035,-0.462286844997948,-1.09130706917433,13.4482863411667,13.4951105940058,0.0490311934393759,-0.533164777897923,14.007890113356
1,0.4,27,83.8537545362297,NA,105.626691646431,0.5,104.405111205442,0.5,106.785475568623,0.5,114.111163280572,0.5,107.320577509978,0.5,107.278643447389,0.45,113.77297289022,0.5,107.667685950058,0.5,0.493167878766727,-0.338190390351841,0.347108440080405,7.32568771194981,6.49432944283124,0.53510194135508,0.389042502668758,9.36786168477853
1,0.4,28,83.2653321851345,NA,106.678684115655,0.5,104.465556162108,0.5,108.024308013887,0.5,110.422600469525,0.5,106.980706522733,0.5,108.15981630634,0.45,110.698471257566,0.5,106.7523507733,0.5,0.135508292453508,0.27587078804082,-0.228355749433092,2.39829245563791,2.53865495122523,-1.04360149115404,-1.40746553304064,6.23291509545726
1,0.4,29,81.536997376275,NA,108.329349151163,0.5,108.177847539143,0.499999999999999,110.093254036269,0.5,117.492031723057,0.5,109.463074120512,0.5,109.721359719083,0.45,117.614334843892,0.5,111.188142059506,0.5,-0.371894317185678,0.122303120835383,1.72506793899392,7.39877768678784,7.8929751248089,-0.630179915756585,1.46678234042301,9.43648730474902
1,0.4,30,79.0113806792586,NA,101.382714159243,0.5,97.623877678008,0.5,103.547822926609,0.5,105.352344112115,0.5,103.68887976519,0.5,103.383343101968,0.45,105.607455030809,0.45,103.241144443453,0.5,-0.164479824641191,0.255110918694456,-0.447735321736815,1.80452118550569,2.22411192884134,0.141056838580994,-0.14219865851463,7.98357735280122
1,0.4,31,79.5604690629828,NA,102.157097948738,0.5,97.0078554513978,0.5,102.60045470217,0.5,104.727647390929,0.5,101.859903835953,0.5,103.181614309131,0.45,104.905091255744,0.45,102.415920616591,0.5,0.581159606961222,0.177443864815771,0.55601678063789,2.12719268875891,1.72347694661346,-0.740550866216239,-0.765693692539571,7.89723580434659
1,0.4,32,88.3604317744256,NA,115.815078769995,0.5,110.22460038938,0.5,117.610514980994,0.5,122.214117449952,0.5,117.241676932031,0.5,117.381718297214,0.45,122.439103503785,0.5,116.858442895772,0.5,-0.228796683779734,0.224986053832822,-0.383234036258415,4.60360246895844,5.057385206571,-0.3688380489629,-0.52327540144158,12.2145031144047
1,0.4,33,87.4573378425784,NA,110.545147666951,0.5,108.83542205374,0.5,111.283324247257,0.5,112.626959493236,0.5,111.159843514214,0.5,110.797278620279,0.45,112.175292505455,0.45,109.708274088916,0.5,-0.486045626977329,-0.45166698778074,-1.45156942529802,1.34363524597907,1.37801388517566,-0.12348073304284,-1.08900453136353,3.3398704517149
1,0.4,34,87.0341257874078,NA,113.052350255035,0.5,111.122045056367,0.5,113.433243889894,0.5,131.447854993107,0.5,115.668218810219,0.5,114.486798619345,0.45,130.947017065636,0.65,114.718065780979,0.4,1.05355472945158,-0.500837927470712,-0.950153029239615,18.0146111032133,16.460218446291,2.23497492032516,0.231267161633966,19.8249720092687
1,0.4,35,90.9743215335107,NA,116.572186095135,0.5,114.14849247393,0.5,117.856778307651,0.5,139.493188338382,0.5,118.796052853875,0.5,121.936026262319,0.45,137.036967600578,0.6,118.577706021526,0.5,4.07924795466805,-2.45622073780447,-0.2183468323488,21.6364100307311,15.1009413382585,0.939274546223473,-3.35832024079338,22.8884751266484
1,0.4,36,88.7369831411652,NA,110.126671593859,0.5,108.216398710837,0.5,112.154826606166,0.5,114.267868896947,0.5,110.984524143391,0.5,112.632776125309,0.45,114.192548980125,0.5,111.075687482455,0.5,0.477949519143067,-0.0753199168214707,0.0911633390646642,2.11304229078033,1.55977285481579,-1.17030246277567,-1.55708864285407,5.9761502692882
1,0.4,37,84.0844496872529,NA,107.337304833711,0.5,102.729519566796,0.5,106.316328251286,0.5,108.870071603025,0.5,107.463875857974,0.5,107.591992321067,0.45,108.735914618423,0.45,106.718543232765,0.5,1.27566406978116,-0.134156984601759,-0.745332625208832,2.55374335173902,1.1439222973561,1.14754760668809,-0.873449088301896,6.00639505162724
1,0.4,38,84.9751390138024,NA,105.623799166012,0.5,101.51667534951,0.5,106.984392535537,0.5,106.457836661366,0.5,106.30236860713,0.5,106.746299854588,0.45,106.838141628259,0.45,106.823093313268,0.5,-0.238092680948839,0.380304966892879,0.520724706138495,-0.526555874170285,0.0918417736714332,-0.682023928406778,0.0767934586805552,5.32146627874951
1,0.4,39,79.7394309247993,NA,101.298873259509,0.5,98.5804302616752,0.5,102.191689683044,0.5,105.578537875713,0.5,100.985076864363,0.5,101.814040263925,0.45,105.621406465581,0.5,101.01448719278,0.5,-0.37764941911945,0.0428685898676378,0.0294103284167306,3.3868481926693,3.80736620165639,-1.20661281868074,-0.799553071144558,7.04097620390577
1,0.4,40,85.5857070255288,NA,107.823506530512,0.5,104.754189645779,0.5,108.748339141328,0.5,111.711774679951,0.5,108.38250800013,0.5,108.416652808556,0.45,112.278939067449,0.45,108.560174956759,0.5,-0.331686332772207,0.567164387497868,0.177666956629409,2.96343553862312,3.86228625889319,-0.365831141198555,0.143522148203061,7.52474942167042
1,0.4,41,88.839693879905,NA,118.164287319212,0.5,117.938572614128,0.5,118.679855399409,0.5,128.381670391133,0.5,117.512744777389,0.5,116.747345157786,0.45,128.375426018268,0.5,119.338996296394,0.5,-1.93251024162329,-0.00624437286504076,1.82625151900497,9.70181499172409,11.6280808604823,-1.16711062201992,2.59165113860834,10.4368534041405
1,0.4,42,88.529987696364,NA,118.380607432857,0.5,115.734060424249,0.5,121.0165591649,0.5,127.280501438306,0.5,120.286285612317,0.5,120.347740969262,0.45,127.283443338906,0.5,119.905038557663,0.5,-0.668818195637385,0.00294190059968003,-0.381247054654182,6.26394227340626,6.93570236964332,-0.730273552582389,-0.442702411599186,11.5493829146561
1,0.4,43,84.3741328810526,NA,106.913381309927,0.5,105.071254829493,0.5,107.683621195201,0.5,110.044543183755,0.5,106.945483257541,0.5,108.152480173949,0.45,110.193295703282,0.5,107.263697140369,0.5,0.468858978747647,0.148752519526894,0.318213882828033,2.36092198855356,2.0408155293328,-0.738137937659829,-0.888783033579443,5.12204087378829
1,0.4,44,85.9780486272438,NA,106.068037154024,0.5,102.228085932223,0.5,108.089568863729,0.5,121.944950378629,0.5,107.138272916185,0.5,107.823306280474,0.45,121.400952822639,0.55,108.531881746549,0.5,-0.26626258325426,-0.543997555989435,1.39360883036402,13.8553815148999,13.5776465421647,-0.951295947543485,0.708575466074791,19.1728668904162
1,0.4,45,89.864105953441,NA,110.733287578328,0.5,106.668905951033,0.5,112.782794940693,0.5,154.961162847954,0.5,110.847086558621,0.5,112.699273378889,0.45,138.101371822924,0.65,112.087704111534,0.5,-0.0835215618041332,-16.8597910250303,1.24061755291255,42.1783679072607,25.4020984440346,-1.93570838207197,-0.611569267355279,31.4324658718902
1,0.4,46,85.4145833415256,NA,109.744181978041,0.5,107.167033356018,0.5,111.671546084583,0.5,116.125452083318,0.5,111.171650658084,0.5,110.893540320949,0.45,116.645812237154,0.5,111.393217659882,0.5,-0.778005763633757,0.520360153836009,0.221567001797766,4.45390599873484,5.75227191620461,-0.499895426499293,0.49967733893223,9.47877888113608
1,0.4,47,81.1892117137457,NA,106.56683993548,0.5,104.810359163461,0.5,107.645106856803,0.5,113.382843416204,0.5,106.886457331295,0.5,108.215012150347,0.45,113.606026908986,0.45,106.245346743156,0.5,0.56990529354394,0.223183492782539,-0.641110588139398,5.73773655940103,5.39101475863963,-0.758649525507494,-1.96966540719083,8.79566774552585
1,0.4,48,86.5080650286883,NA,110.814730010202,0.5,107.288014228784,0.5,111.232595924908,0.5,119.852197485965,0.5,110.495778157325,0.5,112.554456827356,0.45,119.719701796946,0.5,111.46252032653,0.5,1.3218609024479,-0.132495689018356,0.966742169204764,8.61960156105619,7.16524496958993,-0.736817767583162,-1.09193650082629,12.4316875681618
1,0.4,49,85.4813286992015,NA,109.52480767664,0.5,106.391918464698,0.5,112.550118296322,0.5,119.772733392264,0.5,111.021831125017,0.5,113.139020006867,0.45,119.524793660636,0.5,111.685210881253,0.5,0.588901710545358,-0.247939731628207,0.663379756235827,7.22261509594264,6.38577365376908,-1.52828717130487,-1.4538091256144,13.1328751959378
1,0.4,50,80.8567388007878,NA,101.729166971134,0.5,97.0729694814537,0.5,102.973649735273,0.5,104.630075348446,0.5,103.088000262095,0.5,102.998742826383,0.45,104.657475940336,0.5,103.009198428043,0.5,0.0250930911096106,0.0274005918898581,-0.0788018340523564,1.65642561317338,1.65873311395363,0.114350526821809,0.0104556016598423,7.58450645888263
5,0.4,1,84.0812033176961,NA,108.738200383692,0.5,106.027843141543,0.5,109.737332742471,0.5,108.228700638604,0.5,109.099626087866,0.5,109.424957054336,0.45,107.535754176961,0.5,109.388631625814,0.4,-0.312375688135319,-0.692946461642435,0.289005537948043,-1.50863210386737,-1.88920287737449,-0.637706654605154,-0.036325428521792,1.50791103541879
5,0.4,2,89.8205690934302,NA,115.189709357578,0.5,112.923976579115,0.5,115.349859232918,0.5,116.874598226398,0.5,116.153609194348,0.5,116.608058512273,0.45,117.085526914902,0.45,116.180273437715,0.5,1.25819927935535,0.210928688504183,0.0266642433672075,1.52473899347991,0.477468402628745,0.803749961430512,-0.427785074557633,4.16155033578637
5,0.4,3,81.1587860555926,NA,101.886854633085,0.5,95.7205013083778,0.5,102.916477015661,0.5,102.539642474327,0.5,101.92307835962,0.5,103.046503647669,0.45,102.599940746162,0.45,101.682217436425,0.5,0.130026632008068,0.0602982718354212,-0.240860923195328,-0.376834541333977,-0.446562901506624,-0.99339865604118,-1.36428621124458,6.87943943778473
5,0.4,4,92.8430195402,NA,119.625988578706,0.5,119.87041747088,0.5,119.126998339969,0.5,120.780156024371,0.5,120.219209753001,0.5,119.04847337226,0.45,119.937403180221,0.45,119.62324924337,0.5,-0.0785249677087023,-0.842752844150382,-0.595960509630729,1.65315768440226,0.888929807960579,1.09221141303213,0.574775871110106,0.0669857093405284
