"sweep_type","block","seed","n","alpha","k_min","k_shape","r_min","r_shape","r_min_k_min_ratio","budget_fraction","B_raw","tau_k","tau_r","gamma","epsilon","rho_kr","n_pre_rounds","x_seed","M","ess_risk","degenerate","alpha_budget_sub","mean_K_init","mean_R_init","mean_D_init","mean_S_init","cor_KR_init","total_expected_s1","total_output_s1","mean_K2_s1","mean_R2_s1","mean_D2_s1","mean_S2_s1","cor_K2R2_s1","total_expected_s2","total_output_s2","mean_K2_s2","mean_R2_s2","mean_D2_s2","mean_S2_s2","cor_K2R2_s2","total_expected_s3","total_output_s3","mean_K2_s3","mean_R2_s3","mean_D2_s3","mean_S2_s3","cor_K2R2_s3","total_expected_s4","total_output_s4","mean_K2_s4","mean_R2_s4","mean_D2_s4","mean_S2_s4","cor_K2R2_s4","total_expected_s5","total_output_s5","mean_K2_s5","mean_R2_s5","mean_D2_s5","mean_S2_s5","cor_K2R2_s5","total_expected_s6","total_output_s6","mean_K2_s6","mean_R2_s6","mean_D2_s6","mean_S2_s6","cor_K2R2_s6","total_expected_s7","total_output_s7","mean_K2_s7","mean_R2_s7","mean_D2_s7","mean_S2_s7","cor_K2R2_s7","total_expected_s8","total_output_s8","mean_K2_s8","mean_R2_s8","mean_D2_s8","mean_S2_s8","cor_K2R2_s8","total_expected_s9","total_output_s9","mean_K2_s9","mean_R2_s9","mean_D2_s9","mean_S2_s9","cor_K2R2_s9","gain_grant_myopic","gain_grant_forward","gain_seed_myopic","gain_seed_vs_grant","best_strategy_idx","best_strategy_expected"
"micro","n",2,10,2,1,2,1,2,1,0.1,1.4142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.03773876162035,1.97270858506724,0.0535727795682625,0.111175787695279,-0.135966473760978,16.9174468495517,15,2.12131806560358,1.97270858506724,0.0736318465911804,0.111292988828668,-0.124857602659196,17.7663396428802,24,2.12545593369948,2.11412994130455,0.0321833506552764,0.101151258384413,-0.125794157407072,NA,NA,NA,NA,NA,NA,NA,17.1946366902018,20,2.12262635814891,2.07270858506724,0.0501544755587754,0.122508949548321,-0.175810080971211,17.9207948599061,17,2.12627141374044,2.07270858506724,0.0508972045082975,0.0919911362467392,-0.00653753457102836,17.3909737426559,18,2.12342844032948,2.07270858506724,0.0407728879578097,0.109316774452811,-0.158897427289281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726158169704249,NA,0.196337052454052,-0.529821117250197,5,17.9207948599061
"micro","n",3,10,2,1,2,1,2,1,0.1,1.4142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,1.4489887125259,1.81950825029558,-0.0934682734475208,0.0390965505319128,0.185197553969606,15.819710615012,15,1.52688407024451,1.81950825029558,-0.0678832738209152,0.0337312406104712,0.221347894360336,16.4189880540248,17,1.52976111945694,1.96092960653289,-0.10751648259411,0.0375036470294568,0.218727434961512,NA,NA,NA,NA,NA,NA,NA,16.210793342711,21,1.52814049342693,1.91950825029558,-0.0979736587220545,0.0315811971139554,0.316578749798302,16.4347904794126,16,1.52987057920423,1.91950825029558,-0.0933533799913535,0.0275046382193314,0.563556082221027,16.0688600242102,16,1.52835572370457,1.91950825029558,-0.0793603206681688,0.0425678806391433,0.200491744119032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223997136701609,NA,-0.141933318500786,-0.365930455202395,5,16.4347904794126
"micro","n",4,10,2,1,2,1,2,1,0.1,1.4142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,1.90400887156386,2.62059115952953,-0.110320569513314,0.0966985335617755,0.366276873033854,20.2112354166957,27,2.00341415732678,2.62059115952953,-0.0863167849296902,0.0898225580448422,0.387083093561611,20.8277361702259,18,2.00638905774516,2.76201251576684,-0.120527340402043,0.0904218050522923,0.385886107796469,NA,NA,NA,NA,NA,NA,NA,20.689788277272,24,2.00486076772444,2.72059115952953,-0.113134920450825,0.0811232745397547,0.418311296182663,20.8688409587211,17,2.00661491462992,2.72059115952953,-0.113149388618166,0.0812240361614098,0.417899789126513,20.6966148872337,27,2.00493150869754,2.72059115952953,-0.113404116974611,0.0811809458845133,0.418451834447073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179052681449097,NA,0.00682660996166717,-0.17222607148743,5,20.8688409587211
"micro","n",5,10,2,1,2,1,2,1,0.1,1.4142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.00291175055253,1.58555544768592,0.0697561880250562,0.078457307190591,-0.022477174204109,16.2323687449635,19,2.08318402742933,1.58555544768592,0.0910477201722494,0.0783453648907992,-0.0100217920109936,17.0823253663553,12,2.08732180999663,1.72697680392323,0.0483994121317685,0.0709210602345209,-0.0108329497042569,NA,NA,NA,NA,NA,NA,NA,16.6513692860577,19,2.08484207531192,1.68555544768592,0.0649759464584154,0.0779709830363044,-0.0394597294856243,17.246489187253,7,2.0881921436891,1.68555544768592,0.0708177438615922,0.0609070729248646,0.351953775484385,16.6962911398072,19,2.08529408101557,1.68555544768592,0.0647738829746105,0.078030787497098,-0.038672155445316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595119901195254,NA,0.0449218537494609,-0.550198047445793,5,17.246489187253
"micro","n",6,10,2,1,2,1,2,1,0.1,1.4142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.6457537578482,1.6722478082364,0.136534274958323,0.0909193619890713,0.130838367153263,18.6780007446521,17,2.73826842831951,1.6722478082364,0.156605753573997,0.0928672402353788,0.146531474749794,19.6323383007679,27,2.74292902091906,1.81366916447371,0.116660688977892,0.0835981741100139,0.146014613012671,NA,NA,NA,NA,NA,NA,NA,19.3876131071508,18,2.74341319666724,1.7722478082364,0.133972606155783,0.0985415733268962,0.0554263374366879,19.9787854450976,17,2.74473569030235,1.7722478082364,0.137965368453592,0.069849710250207,0.477962619090657,19.5690674437014,23,2.74063834171982,1.7722478082364,0.138095634158971,0.0695956656931762,0.479435364781998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591172337946837,NA,0.181454336550544,-0.409718001396293,5,19.9787854450976
"micro","n",7,10,2,1,2,1,2,1,0.1,1.4142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.58953802511115,1.98833447192703,0.0693132805885047,0.198344963548853,-0.235634680442208,14.779873757438,13,2.66247265729883,1.98833447192703,0.0882304812056037,0.195462092672892,-0.231946476113649,15.7107949860359,23,2.6670351261723,2.12975582816434,0.0474892626063203,0.186343857423299,-0.232308431725753,NA,NA,NA,NA,NA,NA,NA,14.9644414435127,15,2.66333221797272,2.08833447192703,0.0719458650292526,0.207828664129069,-0.254900527994203,16.2524538381646,14,2.66981305522136,2.08833447192703,0.0731076181793822,0.173719500085115,-0.113783657560265,15.7512319409676,16,2.66479407034162,2.08833447192703,0.073343752651664,0.173518089401865,-0.11477952787719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28801239465187,NA,0.786790497454863,-0.501221897197006,5,16.2524538381646
"micro","n",1,100,2,1,2,1,2,1,0.1,14.142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,1.80436208554068,1.9692180672066,-0.0140098766616798,0.0671722273682662,0.167175022388392,169.853994703336,167,1.88808930575196,1.9692180672066,0.00907914625996387,0.0646381049828102,0.1906356131222,177.123229035377,190,1.89160932698965,2.11063942344391,-0.0317842040685882,0.0613974227715219,0.18973750993324,NA,NA,NA,NA,NA,NA,NA,178.396386624385,174,1.89264284326198,2.1092180672066,-0.0275472415588805,0.0634739169408881,0.226758369214313,181.795346038656,176,1.89397791526678,2.1092180672066,-0.0139257723244779,0.0535254989330586,0.486465506796976,177.382457729394,173,1.89201376886921,2.1092180672066,-0.0258289674120019,0.0666513126315024,0.215661225807944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39895941427079,NA,-1.01392889499184,-4.41288830926263,5,181.795346038656
"micro","n",2,100,2,1,2,1,2,1,0.1,14.142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,1.97517063642492,1.9323467864222,0.00207430585951861,0.1047022319511,-0.0679476621723562,165.446464472055,174,2.0567645626034,1.9323467864222,0.023991078790966,0.101606518730381,-0.0551637305440135,173.188289129829,169,2.06052830914007,2.07376814265951,-0.0166202237960525,0.0965189709556779,-0.0559183581414069,NA,NA,NA,NA,NA,NA,NA,173.045682999952,169,2.06023764191315,2.0723467864222,-0.0122900726895148,0.0982418943182892,-0.033728598363345,180.946593918417,177,2.06443893806988,2.0723467864222,-0.00102204771419804,0.0775791070654445,0.239642098158969,173.372121344366,154,2.06062940692643,2.0723467864222,-0.00963887724541006,0.100134394530628,-0.0256421026737646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9009109184644,NA,0.326438344414271,-7.57447257405013,5,180.946593918417
"micro","n",3,100,2,1,2,1,2,1,0.1,14.142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,1.78860968287042,1.63856368564667,0.0117697545874344,0.0662144023172326,-0.00518278203228102,156.997685250325,150,1.86612951465598,1.63856368564667,0.0344662184414288,0.0643815538551374,0.006731807571459,164.608418429326,167,1.86982038335819,1.77998504188398,-0.00812421184822953,0.0602378773594586,0.00596771017335913,NA,NA,NA,NA,NA,NA,NA,164.99439218272,174,1.86982822512164,1.77856368564667,-0.000963711529408726,0.0600980523844862,0.133959722162358,170.3595411515,167,1.87281054377891,1.77856368564667,0.0135000308012425,0.0497708656821464,0.668280645617394,165.387899383937,172,1.86978207819532,1.77856368564667,2.77323435423654e-05,0.0561012091988311,0.186626009667149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36514896877949,NA,0.393507201216636,-4.97164176756286,5,170.3595411515
"micro","n",4,100,2,1,2,1,2,1,0.1,14.142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.18622835199688,1.87929834441525,0.049459060029857,0.0929152624833973,0.0326584404519712,173.676725715737,167,2.27200658022775,1.87929834441525,0.0707140263561729,0.0920055095667372,0.0444309938960702,181.997082096521,179,2.27605700325905,2.02071970065256,0.0295139099160562,0.0845320424407921,0.0438930520395962,NA,NA,NA,NA,NA,NA,NA,183.023064667528,152,2.27610658412606,2.01929834441525,0.037423239333006,0.0796223356659991,0.0894601459311242,189.82434643199,201,2.28016189720917,2.01929834441525,0.0519147924126925,0.0742119277206738,0.377266751996086,182.094564105411,183,2.27628977300547,2.01929834441525,0.0390944608057763,0.0884979404588331,0.0635857655187426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.80128176446269,NA,-0.928500562116852,-7.72978232657954,5,189.82434643199
"micro","n",5,100,2,1,2,1,2,1,0.1,14.142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.04037173889626,1.88830213938494,0.0251409176493036,0.0870157367838493,0.0553009382139311,171.573043653494,175,2.12510397499468,1.88830213938494,0.0468977478930183,0.0854348487629988,0.0653905853408005,179.521418546848,193,2.12896779833866,2.02972349562225,0.00622641698070799,0.0801638809371851,0.0647533810518078,NA,NA,NA,NA,NA,NA,NA,179.061411881877,196,2.12907389901692,2.02830213938494,0.0186381160831145,0.0846479696621973,0.0755607202418191,184.732091438382,195,2.1315828427596,2.02830213938494,0.025536141821896,0.0693544113044285,0.328106834978478,178.12727018892,177,2.12833365336756,2.02830213938494,0.0136091824353155,0.0872947652173061,0.0551478745294014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67067955650529,NA,-0.934141692956416,-6.60482124946171,5,184.732091438382
"micro","n",6,100,2,1,2,1,2,1,0.1,14.142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.23537903726554,2.45945223329923,0.026397547052593,0.124679064589465,-0.0338600044448949,176.103854067978,187,2.32227140195958,2.45945223329923,0.046979101607574,0.123031857726496,-0.0248352075659339,184.324342474308,195,2.3262774225906,2.60087358953654,0.00730509454305219,0.115988727786412,-0.0252751347526485,NA,NA,NA,NA,NA,NA,NA,184.702839241004,191,2.3261885293469,2.59945223329923,0.0124167467693509,0.117926967742656,-0.00380462035748866,191.687021094961,186,2.32996754778322,2.59945223329923,0.0277081409742328,0.103626158532065,0.0819511243716265,185.788081195492,187,2.32669374718207,2.59945223329923,0.0155089004355166,0.114658036997445,0.00644699863157455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98418185395673,NA,1.08524195448743,-5.8989398994693,5,191.687021094961
"micro","n",7,100,2,1,2,1,2,1,0.1,14.142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.10498840623017,1.92531506374106,-0.0108403125055558,0.0883559274077983,0.00534502059124759,171.678889036241,163,2.18967655979175,1.92531506374106,0.0120614782911889,0.0847055041053311,0.0148787771767489,179.155968376612,189,2.19330463901943,2.06673641997837,-0.0264604363645205,0.0824974696927779,0.0144523448000532,NA,NA,NA,NA,NA,NA,NA,180.860487892738,187,2.19393927968184,2.06531506374106,-0.0235412975719583,0.0731521436535611,0.0465224500326334,188.842405634943,198,2.19822846803879,2.06531506374106,-0.00692478150456641,0.0650775688504319,0.404751008121739,179.901394649442,179,2.1938539428883,2.06531506374106,-0.0212092913543012,0.081427740522867,0.0304649708643175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98191774220535,NA,-0.959093243295655,-8.94101098550101,5,188.842405634943
"micro","alpha",1,50,1.5,1,1.5,1,1.5,1,0.1,7.937005259841,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,1.5,2.58730533001346,2.11071623622626,0.0320952297895379,0.109317344273687,-0.00665045348496458,94.9257735882653,98,2.68105196258637,2.11071623622626,0.0533243187777031,0.107433874445913,-0.00228314141833126,99.5236830894148,100,2.6855298303648,2.26945634142308,0.0127681915318381,0.100680623668529,-0.00268326508212938,NA,NA,NA,NA,NA,NA,NA,100.391205880512,111,2.68657545901164,2.25071623622626,0.0248997160761721,0.0947478927664195,0.0327924087792401,104.284225118076,101,2.69036285274477,2.25071623622626,0.0434265527893334,0.0949087143890252,0.490624343961797,99.1062355881702,89,2.68595348871253,2.25071623622626,0.024047001548898,0.107644751135717,-0.0135868179515571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89301923756489,NA,-1.2849702923413,-5.17798952990618,5,104.284225118076
"micro","alpha",2,50,1.5,1,1.5,1,1.5,1,0.1,7.937005259841,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,1.5,2.8800506290566,2.58778492784365,0.0380750374683788,0.140606151418375,0.234479777702567,106.662349767478,112,2.9852694398441,2.58778492784365,0.0587722534993142,0.137340040244873,0.251568961147626,111.424721173139,111,2.9899190638035,2.74652503304047,0.0184126669849351,0.130249465194016,0.251027501357569,NA,NA,NA,NA,NA,NA,NA,113.726138495155,100,2.99210996324903,2.72778492784365,0.0346568125872408,0.120405258808575,0.318823950895613,115.931731147513,119,2.99448988490607,2.72778492784365,0.0414223409448399,0.115477734786056,0.358118234823531,111.841030104897,103,2.98956234570384,2.72778492784365,0.0336112255199385,0.125130192065236,0.284842423148263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2055926523588,NA,-1.88510839025777,-4.09070104261657,5,115.931731147513
"micro","alpha",3,50,1.5,1,1.5,1,1.5,1,0.1,7.937005259841,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,1.5,1.82493345338202,2.87330772998246,-0.0870353128550469,0.137809807802279,-0.17405457950322,88.6595595163984,77,1.91212270459061,2.87330772998246,-0.0648171747807987,0.131773253361199,-0.162181515648981,92.4325776158219,98,1.91578245345436,3.03204783517928,-0.103529842360637,0.128289261184405,-0.163037768927943,NA,NA,NA,NA,NA,NA,NA,91.9819734850728,94,1.9155242068668,3.01330772998246,-0.0954807759459802,0.132767963001265,-0.157805334281654,94.9504434203777,71,1.91831494857426,3.01330772998246,-0.09648716324143,0.110744868823031,-0.0835497291376509,92.477136561971,95,1.91564403649978,3.01330772998246,-0.0946632580430183,0.128699164941285,-0.134790633153834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96846993530485,NA,0.495163076898194,-2.47330685840666,5,94.9504434203777
"micro","alpha",4,50,1.5,1,1.5,1,1.5,1,0.1,7.937005259841,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,1.5,3.6893010017539,2.71337089247245,0.0558528089575556,0.169891192624578,-0.0527847106190362,108.401527059587,105,3.79630704173215,2.71337089247245,0.07534734394011,0.16716384825815,-0.0484329718675025,113.427059392866,106,3.80122492719308,2.87211099766927,0.0387724652359843,0.157986282088858,-0.0486530643555949,NA,NA,NA,NA,NA,NA,NA,113.235095636259,114,3.80018167691433,2.85337089247245,0.0513141778243992,0.158984775771733,-0.0354657687550005,119.643274689257,121,3.80741927225423,2.85337089247245,0.0660494828970344,0.152649014695821,0.175852030439865,112.959684262668,119,3.80143675920984,2.85337089247245,0.0498404511450143,0.166241321133114,-0.0473143360963238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40817905299845,NA,-0.275411373590586,-6.68359042658903,5,119.643274689257
"micro","alpha",5,50,1.5,1,1.5,1,1.5,1,0.1,7.937005259841,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,1.5,2.3334431602684,3.3417349379719,-0.0665495841627962,0.178165184344371,-0.145138760383757,99.9659106491618,91,2.4317500868936,3.3417349379719,-0.0458123958446219,0.172415376694924,-0.13418238447325,104.061112187331,111,2.43573968295398,3.50047504316872,-0.0817885903818299,0.167002349344132,-0.134853187618564,NA,NA,NA,NA,NA,NA,NA,104.394033073908,123,2.43511618328777,3.4817349379719,-0.0756091960986503,0.164432801156581,-0.100868390278638,108.283663981484,115,2.44000222652107,3.4817349379719,-0.0672066477763225,0.149061954859022,-0.0321785165439435,104.543532485994,124,2.43489337115056,3.4817349379719,-0.0662576984553188,0.162968150367539,-0.0709132208322632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88963090757517,NA,0.149499412085902,-3.74013149548927,5,108.283663981484
"micro","alpha",6,50,1.5,1,1.5,1,1.5,1,0.1,7.937005259841,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,1.5,3.59827742247132,2.98200472226227,0.082256673466267,0.149595476390596,0.0826360274722648,119.870261127669,126,3.71668603726933,2.98200472226227,0.101821008360735,0.148285526386774,0.0943690727878284,125.02185919357,125,3.7217255417019,3.14074482745909,0.0631611364119215,0.139601977847849,0.0940189120853698,NA,NA,NA,NA,NA,NA,NA,125.860270931619,125,3.72128888857301,3.12200472226227,0.0768887091573373,0.133134376793305,0.121856109823513,129.750520817633,136,3.72667107419244,3.12200472226227,0.0909353178920121,0.13340980962102,0.204895205333949,124.961632116254,120,3.72105172844631,3.12200472226227,0.0740054540686107,0.141122288664604,0.109357568244144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8902498860139,NA,-0.898638815365487,-4.78888870137939,5,129.750520817633
"micro","alpha",7,50,1.5,1,1.5,1,1.5,1,0.1,7.937005259841,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,1.5,4.28824311048908,1.95186963379615,0.0874795768095316,0.161737894636672,0.0647917988325167,97.8396646132076,91,4.38503612280363,1.95186963379615,0.107614524030082,0.158806091225726,0.0675200503704323,103.088502893921,115,4.39017484149335,2.11060973899297,0.069480384498555,0.153407683016402,0.0673234193671706,NA,NA,NA,NA,NA,NA,NA,105.355031869385,114,4.39209607600954,2.09186963379615,0.0921090836359843,0.153287751101018,0.346504619590893,109.188706838287,108,4.39645231222505,2.09186963379615,0.0984975456702214,0.144375351866795,0.481551245984326,105.932264719666,113,4.39058411555215,2.09186963379615,0.10159985081358,0.149598068861662,0.511429216410903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83367496890287,NA,0.577232850281817,-3.25644211862105,5,109.188706838287
"micro","alpha",1,50,3,1,3,1,3,1,0.1,6.29960524947437,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,3,1.48369669955998,1.39886267233659,0.0180516778250652,0.0344132299937616,-0.0159354922660254,69.6120860305069,74,1.55247686888059,1.39886267233659,0.0412403400326295,0.034264203088565,-0.00444665223323493,72.9471322903703,73,1.55570374686767,1.52485477732608,-0.00200650452442091,0.0308943865573759,-0.00548738529220627,NA,NA,NA,NA,NA,NA,NA,72.951161090015,74,1.55571647962634,1.51886267233659,0.00572974973365312,0.029637488622091,0.125427352094443,72.3156724959181,69,1.55488745560895,1.51886267233659,0.0154868514448263,0.035045426010315,0.22754195329118,72.6342173566737,68,1.55560781051325,1.51886267233659,0.00584937984351122,0.0359394903359266,0.00477017153518176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.635488594096856,NA,-0.316943733341219,0.318544860755637,4,72.951161090015
"micro","alpha",2,50,3,1,3,1,3,1,0.1,6.29960524947437,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,3,1.55062604746974,1.46223344724021,0.0237121778622975,0.0445448742431032,0.22327120873556,71.8458293890697,75,1.6216007677772,1.46223344724021,0.0465968559775181,0.0440901599780557,0.243551564561716,75.2455016685119,76,1.62489433663904,1.58822555222969,0.00350226295331627,0.0399308429963848,0.24232253386121,NA,NA,NA,NA,NA,NA,NA,74.7271294258702,65,1.62402009256998,1.58223344724021,0.0143480045205691,0.0411488002921532,0.31257393812535,76.0336102206338,79,1.62569159171427,1.58223344724021,0.0169175436577032,0.0337966003675577,0.503360287822332,75.1074190932262,60,1.62465225030325,1.58223344724021,0.0130176575185875,0.039379527600355,0.315878786456038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3064807947636,NA,0.38028966735601,-0.926191127407591,5,76.0336102206338
"micro","alpha",3,50,3,1,3,1,3,1,0.1,6.29960524947437,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,3,1.31460983891485,1.53831392352717,-0.0517907623751214,0.045044831055755,-0.22016951911996,67.9265255751038,64,1.38157316999269,1.53831392352717,-0.0274699414536882,0.0417965643583734,-0.194879812132061,70.8638747676922,73,1.38440468889834,1.66430602851666,-0.0691046184127952,0.0418830176913638,-0.196921044708597,NA,NA,NA,NA,NA,NA,NA,70.3235184707594,73,1.38392320748889,1.65831392352717,-0.060489306407587,0.0482231704221114,-0.161234571730823,70.4237170157897,53,1.38391625488576,1.65831392352717,-0.0593318457711888,0.043812869418792,-0.0975360621508577,70.5477447186544,74,1.38430993145505,1.65831392352717,-0.0577472474667578,0.0467865093872093,-0.0937736868881249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100198545030267,NA,0.224226247894961,0.124027702864694,2,70.8638747676922
"micro","alpha",4,50,3,1,3,1,3,1,0.1,6.29960524947437,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,3,1.68247954387235,1.51872043476016,0.0334669878706192,0.0581891903999504,-0.0447535553465169,74.3863795758539,73,1.75597682494356,1.51872043476016,0.0558354792489065,0.0576768169408647,-0.0323929918396759,77.8930920786049,77,1.75937984286661,1.64471253974964,0.0148814882322899,0.0523592798113241,-0.0332562349249298,NA,NA,NA,NA,NA,NA,NA,77.5190316171237,86,1.75902093557261,1.63872043476016,0.0262942060338682,0.0562469121848498,0.0327914002645147,79.814664413343,81,1.76125619658567,1.63872043476016,0.0302226209827929,0.0403595015271051,0.495153975203966,77.1504556935872,87,1.7589311429511,1.63872043476016,0.0278524015984721,0.0623253639299837,-0.0237892509521235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29563279621929,NA,-0.368575923536469,-2.66420871975576,5,79.814664413343
"micro","alpha",5,50,3,1,3,1,3,1,0.1,6.29960524947437,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,3,1.44225270823037,1.64327389053768,-0.0414715611906463,0.0601120458840849,-0.146770900234434,72.0411772072251,68,1.51327578717474,1.64327389053768,-0.0177568338717116,0.0567427092899299,-0.125181008135442,75.0910543948468,75,1.51622275409643,1.76926599552716,-0.0576252240123217,0.0552289433059801,-0.126810521287574,NA,NA,NA,NA,NA,NA,NA,74.3064593334381,88,1.51586173208039,1.76327389053768,-0.0487449144691525,0.0681089679996604,-0.21067487406965,75.1940544262376,82,1.51635470155944,1.76327389053768,-0.0492021595881188,0.0546850372497603,0.021746509208723,74.5176558628386,93,1.51570449252194,1.76327389053768,-0.0490534697305036,0.063429035842762,-0.105973967642593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887595092799458,NA,0.211196529400439,-0.676398563399019,5,75.1940544262376
"micro","alpha",6,50,3,1,3,1,3,1,0.1,6.29960524947437,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,3,1.70669529741408,1.5318898560374,0.047032590465782,0.0506951981716342,0.176069506598996,76.1314193193801,76,1.78194253065929,1.5318898560374,0.0692375025893268,0.0511261936668811,0.194014985621235,79.6973155731037,85,1.78540324078675,1.65788196102688,0.0272435401005474,0.0453756060580446,0.193007216555988,NA,NA,NA,NA,NA,NA,NA,79.7072178850586,76,1.78496616191485,1.6518898560374,0.0357260987910404,0.0418547559185163,0.307225278486897,80.6372797624769,81,1.78634522761992,1.6518898560374,0.044644454161572,0.0398926526674607,0.466553777685752,79.3651706864247,80,1.78544057832907,1.6518898560374,0.0355122198866151,0.0541584541065525,0.180774020619525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930061877418311,NA,-0.342047198633907,-1.27210907605222,5,80.6372797624769
